family,family_label,instance_id,restricted,topology,synthesis,seed,true_cells,false_cells,unknown_cells,true_present
max3sat,max3sat,max3sat_000,True,grid12,canonical,1729,654,20269,0,True
max3sat,max3sat,max3sat_000,True,grid12,canonical,2718,2508,18415,0,True
max3sat,max3sat,max3sat_000,True,grid12,canonical,31415,1188,19735,0,True
max3sat,max3sat,max3sat_000,True,grid12,canonical,57721,2448,18475,0,True
max3sat,max3sat,max3sat_000,True,grid12,canonical,65537,1656,19267,0,True
max3sat,max3sat,max3sat_000,True,grid12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_000,True,grid12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_000,True,grid12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_000,True,grid12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_000,True,grid12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_000,True,line12,canonical,1729,0,20923,0,False
max3sat,max3sat,max3sat_000,True,line12,canonical,2718,0,20923,0,False
max3sat,max3sat,max3sat_000,True,line12,canonical,31415,0,20923,0,False
max3sat,max3sat,max3sat_000,True,line12,canonical,57721,738,20185,0,True
max3sat,max3sat,max3sat_000,True,line12,canonical,65537,1098,19825,0,True
max3sat,max3sat,max3sat_000,True,line12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_000,True,line12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_000,True,line12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_000,True,line12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_000,True,line12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_000,True,ring12,canonical,1729,0,20923,0,False
max3sat,max3sat,max3sat_000,True,ring12,canonical,2718,0,20923,0,False
max3sat,max3sat,max3sat_000,True,ring12,canonical,31415,0,20923,0,False
max3sat,max3sat,max3sat_000,True,ring12,canonical,57721,1068,19855,0,True
max3sat,max3sat,max3sat_000,True,ring12,canonical,65537,1434,19489,0,True
max3sat,max3sat,max3sat_000,True,ring12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_000,True,ring12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_000,True,ring12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_000,True,ring12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_000,True,ring12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_001,False,grid12,canonical,1729,758,20165,0,True
max3sat,max3sat,max3sat_001,False,grid12,canonical,2718,800,20123,0,True
max3sat,max3sat,max3sat_001,False,grid12,canonical,31415,462,20461,0,True
max3sat,max3sat,max3sat_001,False,grid12,canonical,57721,788,20135,0,True
max3sat,max3sat,max3sat_001,False,grid12,canonical,65537,1938,18985,0,True
max3sat,max3sat,max3sat_001,False,grid12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_001,False,grid12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_001,False,grid12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_001,False,grid12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_001,False,grid12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_001,False,line12,canonical,1729,165,20758,0,True
max3sat,max3sat,max3sat_001,False,line12,canonical,2718,165,20758,0,True
max3sat,max3sat,max3sat_001,False,line12,canonical,31415,110,20813,0,True
max3sat,max3sat,max3sat_001,False,line12,canonical,57721,165,20758,0,True
max3sat,max3sat,max3sat_001,False,line12,canonical,65537,165,20758,0,True
max3sat,max3sat,max3sat_001,False,line12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_001,False,line12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_001,False,line12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_001,False,line12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_001,False,line12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_001,False,ring12,canonical,1729,165,20758,0,True
max3sat,max3sat,max3sat_001,False,ring12,canonical,2718,165,20758,0,True
max3sat,max3sat,max3sat_001,False,ring12,canonical,31415,110,20813,0,True
max3sat,max3sat,max3sat_001,False,ring12,canonical,57721,165,20758,0,True
max3sat,max3sat,max3sat_001,False,ring12,canonical,65537,351,20572,0,True
max3sat,max3sat,max3sat_001,False,ring12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_001,False,ring12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_001,False,ring12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_001,False,ring12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_001,False,ring12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_002,False,grid12,canonical,1729,276,20647,0,True
max3sat,max3sat,max3sat_002,False,grid12,canonical,2718,705,20218,0,True
max3sat,max3sat,max3sat_002,False,grid12,canonical,31415,126,20797,0,True
max3sat,max3sat,max3sat_002,False,grid12,canonical,57721,736,20187,0,True
max3sat,max3sat,max3sat_002,False,grid12,canonical,65537,366,20557,0,True
max3sat,max3sat,max3sat_002,False,grid12,reuse,1729,216,20707,0,True
max3sat,max3sat,max3sat_002,False,grid12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_002,False,grid12,reuse,31415,216,20707,0,True
max3sat,max3sat,max3sat_002,False,grid12,reuse,57721,216,20707,0,True
max3sat,max3sat,max3sat_002,False,grid12,reuse,65537,216,20707,0,True
max3sat,max3sat,max3sat_002,False,line12,canonical,1729,0,20923,0,False
max3sat,max3sat,max3sat_002,False,line12,canonical,2718,0,20923,0,False
max3sat,max3sat,max3sat_002,False,line12,canonical,31415,540,20383,0,True
max3sat,max3sat,max3sat_002,False,line12,canonical,57721,925,19998,0,True
max3sat,max3sat,max3sat_002,False,line12,canonical,65537,0,20923,0,False
max3sat,max3sat,max3sat_002,False,line12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_002,False,line12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_002,False,line12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_002,False,line12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_002,False,line12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_002,False,ring12,canonical,1729,0,20923,0,False
max3sat,max3sat,max3sat_002,False,ring12,canonical,2718,0,20923,0,False
max3sat,max3sat,max3sat_002,False,ring12,canonical,31415,540,20383,0,True
max3sat,max3sat,max3sat_002,False,ring12,canonical,57721,0,20923,0,False
max3sat,max3sat,max3sat_002,False,ring12,canonical,65537,0,20923,0,False
max3sat,max3sat,max3sat_002,False,ring12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_002,False,ring12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_002,False,ring12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_002,False,ring12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_002,False,ring12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_003,True,grid12,canonical,1729,1866,19057,0,True
max3sat,max3sat,max3sat_003,True,grid12,canonical,2718,1995,18928,0,True
max3sat,max3sat,max3sat_003,True,grid12,canonical,31415,1836,19087,0,True
max3sat,max3sat,max3sat_003,True,grid12,canonical,57721,2538,18385,0,True
max3sat,max3sat,max3sat_003,True,grid12,canonical,65537,1866,19057,0,True
max3sat,max3sat,max3sat_003,True,grid12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_003,True,grid12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_003,True,grid12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_003,True,grid12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_003,True,grid12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_003,True,line12,canonical,1729,574,20349,0,True
max3sat,max3sat,max3sat_003,True,line12,canonical,2718,600,20323,0,True
max3sat,max3sat,max3sat_003,True,line12,canonical,31415,576,20347,0,True
max3sat,max3sat,max3sat_003,True,line12,canonical,57721,582,20341,0,True
max3sat,max3sat,max3sat_003,True,line12,canonical,65537,576,20347,0,True
max3sat,max3sat,max3sat_003,True,line12,reuse,1729,360,20563,0,True
max3sat,max3sat,max3sat_003,True,line12,reuse,2718,360,20563,0,True
max3sat,max3sat,max3sat_003,True,line12,reuse,31415,360,20563,0,True
max3sat,max3sat,max3sat_003,True,line12,reuse,57721,360,20563,0,True
max3sat,max3sat,max3sat_003,True,line12,reuse,65537,360,20563,0,True
max3sat,max3sat,max3sat_003,True,ring12,canonical,1729,718,20205,0,True
max3sat,max3sat,max3sat_003,True,ring12,canonical,2718,600,20323,0,True
max3sat,max3sat,max3sat_003,True,ring12,canonical,31415,576,20347,0,True
max3sat,max3sat,max3sat_003,True,ring12,canonical,57721,582,20341,0,True
max3sat,max3sat,max3sat_003,True,ring12,canonical,65537,576,20347,0,True
max3sat,max3sat,max3sat_003,True,ring12,reuse,1729,340,20583,0,True
max3sat,max3sat,max3sat_003,True,ring12,reuse,2718,340,20583,0,True
max3sat,max3sat,max3sat_003,True,ring12,reuse,31415,340,20583,0,True
max3sat,max3sat,max3sat_003,True,ring12,reuse,57721,340,20583,0,True
max3sat,max3sat,max3sat_003,True,ring12,reuse,65537,340,20583,0,True
max3sat,max3sat,max3sat_004,True,grid12,canonical,1729,1764,19159,0,True
max3sat,max3sat,max3sat_004,True,grid12,canonical,2718,2304,18619,0,True
max3sat,max3sat,max3sat_004,True,grid12,canonical,31415,2124,18799,0,True
max3sat,max3sat,max3sat_004,True,grid12,canonical,57721,1944,18979,0,True
max3sat,max3sat,max3sat_004,True,grid12,canonical,65537,2124,18799,0,True
max3sat,max3sat,max3sat_004,True,grid12,reuse,1729,2088,18835,0,True
max3sat,max3sat,max3sat_004,True,grid12,reuse,2718,360,20563,0,True
max3sat,max3sat,max3sat_004,True,grid12,reuse,31415,216,20707,0,True
max3sat,max3sat,max3sat_004,True,grid12,reuse,57721,210,20713,0,True
max3sat,max3sat,max3sat_004,True,grid12,reuse,65537,2196,18727,0,True
max3sat,max3sat,max3sat_004,True,line12,canonical,1729,0,20923,0,False
max3sat,max3sat,max3sat_004,True,line12,canonical,2718,0,20923,0,False
max3sat,max3sat,max3sat_004,True,line12,canonical,31415,0,20923,0,False
max3sat,max3sat,max3sat_004,True,line12,canonical,57721,0,20923,0,False
max3sat,max3sat,max3sat_004,True,line12,canonical,65537,0,20923,0,False
max3sat,max3sat,max3sat_004,True,line12,reuse,1729,1372,19551,0,True
max3sat,max3sat,max3sat_004,True,line12,reuse,2718,1368,19555,0,True
max3sat,max3sat,max3sat_004,True,line12,reuse,31415,1442,19481,0,True
max3sat,max3sat,max3sat_004,True,line12,reuse,57721,1392,19531,0,True
max3sat,max3sat,max3sat_004,True,line12,reuse,65537,1422,19501,0,True
max3sat,max3sat,max3sat_004,True,ring12,canonical,1729,0,20923,0,False
max3sat,max3sat,max3sat_004,True,ring12,canonical,2718,0,20923,0,False
max3sat,max3sat,max3sat_004,True,ring12,canonical,31415,0,20923,0,False
max3sat,max3sat,max3sat_004,True,ring12,canonical,57721,0,20923,0,False
max3sat,max3sat,max3sat_004,True,ring12,canonical,65537,0,20923,0,False
max3sat,max3sat,max3sat_004,True,ring12,reuse,1729,2077,18846,0,True
max3sat,max3sat,max3sat_004,True,ring12,reuse,2718,2070,18853,0,True
max3sat,max3sat,max3sat_004,True,ring12,reuse,31415,2077,18846,0,True
max3sat,max3sat,max3sat_004,True,ring12,reuse,57721,2077,18846,0,True
max3sat,max3sat,max3sat_004,True,ring12,reuse,65537,2071,18852,0,True
max3sat,max3sat,max3sat_005,False,grid12,canonical,1729,0,20923,0,False
max3sat,max3sat,max3sat_005,False,grid12,canonical,2718,0,20923,0,False
max3sat,max3sat,max3sat_005,False,grid12,canonical,31415,0,20923,0,False
max3sat,max3sat,max3sat_005,False,grid12,canonical,57721,0,20923,0,False
max3sat,max3sat,max3sat_005,False,grid12,canonical,65537,0,20923,0,False
max3sat,max3sat,max3sat_005,False,grid12,reuse,1729,216,20707,0,True
max3sat,max3sat,max3sat_005,False,grid12,reuse,2718,216,20707,0,True
max3sat,max3sat,max3sat_005,False,grid12,reuse,31415,216,20707,0,True
max3sat,max3sat,max3sat_005,False,grid12,reuse,57721,216,20707,0,True
max3sat,max3sat,max3sat_005,False,grid12,reuse,65537,216,20707,0,True
max3sat,max3sat,max3sat_005,False,line12,canonical,1729,0,20923,0,False
max3sat,max3sat,max3sat_005,False,line12,canonical,2718,0,20923,0,False
max3sat,max3sat,max3sat_005,False,line12,canonical,31415,0,20923,0,False
max3sat,max3sat,max3sat_005,False,line12,canonical,57721,0,20923,0,False
max3sat,max3sat,max3sat_005,False,line12,canonical,65537,0,20923,0,False
max3sat,max3sat,max3sat_005,False,line12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_005,False,line12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_005,False,line12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_005,False,line12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_005,False,line12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_005,False,ring12,canonical,1729,0,20923,0,False
max3sat,max3sat,max3sat_005,False,ring12,canonical,2718,0,20923,0,False
max3sat,max3sat,max3sat_005,False,ring12,canonical,31415,0,20923,0,False
max3sat,max3sat,max3sat_005,False,ring12,canonical,57721,0,20923,0,False
max3sat,max3sat,max3sat_005,False,ring12,canonical,65537,0,20923,0,False
max3sat,max3sat,max3sat_005,False,ring12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_005,False,ring12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_005,False,ring12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_005,False,ring12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_005,False,ring12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_006,False,grid12,canonical,1729,329,20594,0,True
max3sat,max3sat,max3sat_006,False,grid12,canonical,2718,372,20551,0,True
max3sat,max3sat,max3sat_006,False,grid12,canonical,31415,484,20439,0,True
max3sat,max3sat,max3sat_006,False,grid12,canonical,57721,260,20663,0,True
max3sat,max3sat,max3sat_006,False,grid12,canonical,65537,479,20444,0,True
max3sat,max3sat,max3sat_006,False,grid12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_006,False,grid12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_006,False,grid12,reuse,31415,180,20743,0,True
max3sat,max3sat,max3sat_006,False,grid12,reuse,57721,180,20743,0,True
max3sat,max3sat,max3sat_006,False,grid12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_006,False,line12,canonical,1729,346,20577,0,True
max3sat,max3sat,max3sat_006,False,line12,canonical,2718,356,20567,0,True
max3sat,max3sat,max3sat_006,False,line12,canonical,31415,300,20623,0,True
max3sat,max3sat,max3sat_006,False,line12,canonical,57721,527,20396,0,True
max3sat,max3sat,max3sat_006,False,line12,canonical,65537,431,20492,0,True
max3sat,max3sat,max3sat_006,False,line12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_006,False,line12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_006,False,line12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_006,False,line12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_006,False,line12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_006,False,ring12,canonical,1729,462,20461,0,True
max3sat,max3sat,max3sat_006,False,ring12,canonical,2718,468,20455,0,True
max3sat,max3sat,max3sat_006,False,ring12,canonical,31415,275,20648,0,True
max3sat,max3sat,max3sat_006,False,ring12,canonical,57721,643,20280,0,True
max3sat,max3sat,max3sat_006,False,ring12,canonical,65537,497,20426,0,True
max3sat,max3sat,max3sat_006,False,ring12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_006,False,ring12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_006,False,ring12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_006,False,ring12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_006,False,ring12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_007,False,grid12,canonical,1729,2016,18907,0,True
max3sat,max3sat,max3sat_007,False,grid12,canonical,2718,2016,18907,0,True
max3sat,max3sat,max3sat_007,False,grid12,canonical,31415,2016,18907,0,True
max3sat,max3sat,max3sat_007,False,grid12,canonical,57721,2016,18907,0,True
max3sat,max3sat,max3sat_007,False,grid12,canonical,65537,1836,19087,0,True
max3sat,max3sat,max3sat_007,False,grid12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_007,False,grid12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_007,False,grid12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_007,False,grid12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_007,False,grid12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_007,False,line12,canonical,1729,1230,19693,0,True
max3sat,max3sat,max3sat_007,False,line12,canonical,2718,150,20773,0,True
max3sat,max3sat,max3sat_007,False,line12,canonical,31415,150,20773,0,True
max3sat,max3sat,max3sat_007,False,line12,canonical,57721,0,20923,0,False
max3sat,max3sat,max3sat_007,False,line12,canonical,65537,1470,19453,0,True
max3sat,max3sat,max3sat_007,False,line12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_007,False,line12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_007,False,line12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_007,False,line12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_007,False,line12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_007,False,ring12,canonical,1729,1230,19693,0,True
max3sat,max3sat,max3sat_007,False,ring12,canonical,2718,150,20773,0,True
max3sat,max3sat,max3sat_007,False,ring12,canonical,31415,150,20773,0,True
max3sat,max3sat,max3sat_007,False,ring12,canonical,57721,0,20923,0,False
max3sat,max3sat,max3sat_007,False,ring12,canonical,65537,1470,19453,0,True
max3sat,max3sat,max3sat_007,False,ring12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_007,False,ring12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_007,False,ring12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_007,False,ring12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_007,False,ring12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_008,False,grid12,canonical,1729,1716,19207,0,True
max3sat,max3sat,max3sat_008,False,grid12,canonical,2718,180,20743,0,True
max3sat,max3sat,max3sat_008,False,grid12,canonical,31415,1031,19892,0,True
max3sat,max3sat,max3sat_008,False,grid12,canonical,57721,2526,18397,0,True
max3sat,max3sat,max3sat_008,False,grid12,canonical,65537,1248,19675,0,True
max3sat,max3sat,max3sat_008,False,grid12,reuse,1729,1764,19159,0,True
max3sat,max3sat,max3sat_008,False,grid12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_008,False,grid12,reuse,31415,1944,18979,0,True
max3sat,max3sat,max3sat_008,False,grid12,reuse,57721,1758,19165,0,True
max3sat,max3sat,max3sat_008,False,grid12,reuse,65537,1944,18979,0,True
max3sat,max3sat,max3sat_008,False,line12,canonical,1729,1500,19423,0,True
max3sat,max3sat,max3sat_008,False,line12,canonical,2718,930,19993,0,True
max3sat,max3sat,max3sat_008,False,line12,canonical,31415,800,20123,0,True
max3sat,max3sat,max3sat_008,False,line12,canonical,57721,1911,19012,0,True
max3sat,max3sat,max3sat_008,False,line12,canonical,65537,1255,19668,0,True
max3sat,max3sat,max3sat_008,False,line12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_008,False,line12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_008,False,line12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_008,False,line12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_008,False,line12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_008,False,ring12,canonical,1729,439,20484,0,True
max3sat,max3sat,max3sat_008,False,ring12,canonical,2718,1406,19517,0,True
max3sat,max3sat,max3sat_008,False,ring12,canonical,31415,485,20438,0,True
max3sat,max3sat,max3sat_008,False,ring12,canonical,57721,1910,19013,0,True
max3sat,max3sat,max3sat_008,False,ring12,canonical,65537,1778,19145,0,True
max3sat,max3sat,max3sat_008,False,ring12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_008,False,ring12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_008,False,ring12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_008,False,ring12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_008,False,ring12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_009,False,grid12,canonical,1729,210,20713,0,True
max3sat,max3sat,max3sat_009,False,grid12,canonical,2718,246,20677,0,True
max3sat,max3sat,max3sat_009,False,grid12,canonical,31415,30,20893,0,True
max3sat,max3sat,max3sat_009,False,grid12,canonical,57721,180,20743,0,True
max3sat,max3sat,max3sat_009,False,grid12,canonical,65537,180,20743,0,True
max3sat,max3sat,max3sat_009,False,grid12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_009,False,grid12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_009,False,grid12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_009,False,grid12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_009,False,grid12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_009,False,line12,canonical,1729,994,19929,0,True
max3sat,max3sat,max3sat_009,False,line12,canonical,2718,489,20434,0,True
max3sat,max3sat,max3sat_009,False,line12,canonical,31415,368,20555,0,True
max3sat,max3sat,max3sat_009,False,line12,canonical,57721,489,20434,0,True
max3sat,max3sat,max3sat_009,False,line12,canonical,65537,0,20923,0,False
max3sat,max3sat,max3sat_009,False,line12,reuse,1729,180,20743,0,True
max3sat,max3sat,max3sat_009,False,line12,reuse,2718,180,20743,0,True
max3sat,max3sat,max3sat_009,False,line12,reuse,31415,180,20743,0,True
max3sat,max3sat,max3sat_009,False,line12,reuse,57721,180,20743,0,True
max3sat,max3sat,max3sat_009,False,line12,reuse,65537,180,20743,0,True
max3sat,max3sat,max3sat_009,False,ring12,canonical,1729,1516,19407,0,True
max3sat,max3sat,max3sat_009,False,ring12,canonical,2718,456,20467,0,True
max3sat,max3sat,max3sat_009,False,ring12,canonical,31415,432,20491,0,True
max3sat,max3sat,max3sat_009,False,ring12,canonical,57721,455,20468,0,True
max3sat,max3sat,max3sat_009,False,ring12,canonical,65537,0,20923,0,False
max3sat,max3sat,max3sat_009,False,ring12,reuse,1729,180,20743,0,True
max3sat,max3sat,max3sat_009,False,ring12,reuse,2718,180,20743,0,True
max3sat,max3sat,max3sat_009,False,ring12,reuse,31415,180,20743,0,True
max3sat,max3sat,max3sat_009,False,ring12,reuse,57721,180,20743,0,True
max3sat,max3sat,max3sat_009,False,ring12,reuse,65537,180,20743,0,True
max3sat,max3sat,max3sat_010,True,grid12,canonical,1729,1686,19237,0,True
max3sat,max3sat,max3sat_010,True,grid12,canonical,2718,1656,19267,0,True
max3sat,max3sat,max3sat_010,True,grid12,canonical,31415,1656,19267,0,True
max3sat,max3sat,max3sat_010,True,grid12,canonical,57721,650,20273,0,True
max3sat,max3sat,max3sat_010,True,grid12,canonical,65537,1227,19696,0,True
max3sat,max3sat,max3sat_010,True,grid12,reuse,1729,1938,18985,0,True
max3sat,max3sat,max3sat_010,True,grid12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_010,True,grid12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_010,True,grid12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_010,True,grid12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_010,True,line12,canonical,1729,645,20278,0,True
max3sat,max3sat,max3sat_010,True,line12,canonical,2718,925,19998,0,True
max3sat,max3sat,max3sat_010,True,line12,canonical,31415,925,19998,0,True
max3sat,max3sat,max3sat_010,True,line12,canonical,57721,925,19998,0,True
max3sat,max3sat,max3sat_010,True,line12,canonical,65537,925,19998,0,True
max3sat,max3sat,max3sat_010,True,line12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_010,True,line12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_010,True,line12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_010,True,line12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_010,True,line12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_010,True,ring12,canonical,1729,740,20183,0,True
max3sat,max3sat,max3sat_010,True,ring12,canonical,2718,740,20183,0,True
max3sat,max3sat,max3sat_010,True,ring12,canonical,31415,740,20183,0,True
max3sat,max3sat,max3sat_010,True,ring12,canonical,57721,740,20183,0,True
max3sat,max3sat,max3sat_010,True,ring12,canonical,65537,740,20183,0,True
max3sat,max3sat,max3sat_010,True,ring12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_010,True,ring12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_010,True,ring12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_010,True,ring12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_010,True,ring12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_011,False,grid12,canonical,1729,432,20491,0,True
max3sat,max3sat,max3sat_011,False,grid12,canonical,2718,432,20491,0,True
max3sat,max3sat,max3sat_011,False,grid12,canonical,31415,2232,18691,0,True
max3sat,max3sat,max3sat_011,False,grid12,canonical,57721,432,20491,0,True
max3sat,max3sat,max3sat_011,False,grid12,canonical,65537,2232,18691,0,True
max3sat,max3sat,max3sat_011,False,grid12,reuse,1729,432,20491,0,True
max3sat,max3sat,max3sat_011,False,grid12,reuse,2718,1908,19015,0,True
max3sat,max3sat,max3sat_011,False,grid12,reuse,31415,216,20707,0,True
max3sat,max3sat,max3sat_011,False,grid12,reuse,57721,216,20707,0,True
max3sat,max3sat,max3sat_011,False,grid12,reuse,65537,432,20491,0,True
max3sat,max3sat,max3sat_011,False,line12,canonical,1729,144,20779,0,True
max3sat,max3sat,max3sat_011,False,line12,canonical,2718,1674,19249,0,True
max3sat,max3sat,max3sat_011,False,line12,canonical,31415,174,20749,0,True
max3sat,max3sat,max3sat_011,False,line12,canonical,57721,1280,19643,0,True
max3sat,max3sat,max3sat_011,False,line12,canonical,65537,174,20749,0,True
max3sat,max3sat,max3sat_011,False,line12,reuse,1729,1620,19303,0,True
max3sat,max3sat,max3sat_011,False,line12,reuse,2718,1620,19303,0,True
max3sat,max3sat,max3sat_011,False,line12,reuse,31415,1620,19303,0,True
max3sat,max3sat,max3sat_011,False,line12,reuse,57721,1620,19303,0,True
max3sat,max3sat,max3sat_011,False,line12,reuse,65537,1620,19303,0,True
max3sat,max3sat,max3sat_011,False,ring12,canonical,1729,144,20779,0,True
max3sat,max3sat,max3sat_011,False,ring12,canonical,2718,1519,19404,0,True
max3sat,max3sat,max3sat_011,False,ring12,canonical,31415,174,20749,0,True
max3sat,max3sat,max3sat_011,False,ring12,canonical,57721,1794,19129,0,True
max3sat,max3sat,max3sat_011,False,ring12,canonical,65537,174,20749,0,True
max3sat,max3sat,max3sat_011,False,ring12,reuse,1729,1620,19303,0,True
max3sat,max3sat,max3sat_011,False,ring12,reuse,2718,1653,19270,0,True
max3sat,max3sat,max3sat_011,False,ring12,reuse,31415,1620,19303,0,True
