family,instance_id,topology,synthesis,seed,frontier_count,baseline_frontier_count,jaccard_vs_1729,complete
pair_star_isolated,pair_star_isolated_008,ring12,reuse,2718,7,5,0.5,True
pair_star_isolated,pair_star_isolated_008,ring12,reuse,31415,6,5,0.5714285714285714,True
pair_star_isolated,pair_star_isolated_008,ring12,reuse,57721,7,5,0.7142857142857143,True
pair_star_isolated,pair_star_isolated_008,ring12,reuse,65537,6,5,0.8333333333333334,True
pair_star_isolated,pair_star_isolated_009,grid12,canonical,1729,17,17,1.0,True
pair_star_isolated,pair_star_isolated_009,grid12,canonical,2718,9,17,0.3684210526315789,True
pair_star_isolated,pair_star_isolated_009,grid12,canonical,31415,15,17,0.6,True
pair_star_isolated,pair_star_isolated_009,grid12,canonical,57721,13,17,0.5789473684210527,True
pair_star_isolated,pair_star_isolated_009,grid12,canonical,65537,14,17,0.34782608695652173,True
pair_star_isolated,pair_star_isolated_009,grid12,reuse,1729,11,11,1.0,True
pair_star_isolated,pair_star_isolated_009,grid12,reuse,2718,14,11,0.5625,True
pair_star_isolated,pair_star_isolated_009,grid12,reuse,31415,11,11,0.5714285714285714,True
pair_star_isolated,pair_star_isolated_009,grid12,reuse,57721,10,11,0.5,True
pair_star_isolated,pair_star_isolated_009,grid12,reuse,65537,11,11,0.6923076923076923,True
pair_star_isolated,pair_star_isolated_009,line12,canonical,1729,7,7,1.0,True
pair_star_isolated,pair_star_isolated_009,line12,canonical,2718,6,7,0.8571428571428571,True
pair_star_isolated,pair_star_isolated_009,line12,canonical,31415,6,7,0.8571428571428571,True
pair_star_isolated,pair_star_isolated_009,line12,canonical,57721,7,7,0.75,True
pair_star_isolated,pair_star_isolated_009,line12,canonical,65537,6,7,0.8571428571428571,True
pair_star_isolated,pair_star_isolated_009,line12,reuse,1729,5,5,1.0,True
pair_star_isolated,pair_star_isolated_009,line12,reuse,2718,5,5,1.0,True
pair_star_isolated,pair_star_isolated_009,line12,reuse,31415,4,5,0.5,True
pair_star_isolated,pair_star_isolated_009,line12,reuse,57721,3,5,0.3333333333333333,True
pair_star_isolated,pair_star_isolated_009,line12,reuse,65537,3,5,0.3333333333333333,True
pair_star_isolated,pair_star_isolated_009,ring12,canonical,1729,12,12,1.0,True
pair_star_isolated,pair_star_isolated_009,ring12,canonical,2718,9,12,0.6153846153846154,True
pair_star_isolated,pair_star_isolated_009,ring12,canonical,31415,9,12,0.6153846153846154,True
pair_star_isolated,pair_star_isolated_009,ring12,canonical,57721,10,12,0.5714285714285714,True
pair_star_isolated,pair_star_isolated_009,ring12,canonical,65537,12,12,0.5,True
pair_star_isolated,pair_star_isolated_009,ring12,reuse,1729,11,11,1.0,True
pair_star_isolated,pair_star_isolated_009,ring12,reuse,2718,10,11,0.6153846153846154,True
