auxiliary_inconsistency_rate,budget_key,encoded_energy_mean,family,instance_id,optimum_hit_rate,original_objective_mean,p,policy,random_rep_seed,representation,restart_count,statevector_norm,study
0.9469943155498165,equal_layer_p1,47.60209540247366,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,0.017430583638180105,-0.27267139487581044,1,cold,,fully_quadratized,3,1.0,original_e4
0.9480771112628167,equal_layer_p1,42.04563386840977,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,0.036699306455818516,-0.32067236361060325,1,original_only,,fully_quadratized,3,1.0000000000000009,original_e4
0.9480771112628167,equal_layer_p1,42.04563386840977,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,0.036699306455818516,-0.32067236361060325,1,pair,,fully_quadratized,3,1.0000000000000009,original_e4
0.9495605610223588,equal_layer_p1,48.4662085575155,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,0.04130955152531705,-0.7655048121817903,1,independence,,fully_quadratized,3,0.9999999999999994,original_e4
0.9603868371335292,equal_layer_p2,48.804024236843844,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,0.023259484181560305,-0.3995834090230592,2,cold,,fully_quadratized,3,0.9999999999999997,original_e4
0.9707266362504828,equal_layer_p2,46.7932191662159,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,0.020602572964916622,-0.26835146204947463,2,original_only,,fully_quadratized,3,1.000000000000001,original_e4
0.9707266362504828,equal_layer_p2,46.7932191662159,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,0.020602572964916622,-0.26835146204947463,2,pair,,fully_quadratized,3,1.000000000000001,original_e4
0.977461805368864,equal_layer_p2,53.340985963243604,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,0.04109048609551102,-0.36528084935730937,2,independence,,fully_quadratized,3,0.9999999999999988,original_e4
0.9644541213773263,equal_2q_budget_128,52.08919653106097,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,0.01824739973442017,-0.21524789687377013,1,cold,,fully_quadratized,3,0.9999999999999999,original_e4
0.9738921313338449,equal_2q_budget_128,58.63061331932736,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,0.03795709520661739,-0.4052109156534786,1,original_only,,fully_quadratized,3,1.0000000000000007,original_e4
0.9738921313338449,equal_2q_budget_128,58.63061331932736,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,0.03795709520661739,-0.4052109156534786,1,pair,,fully_quadratized,3,1.0000000000000007,original_e4
0.9718613646315978,equal_2q_budget_128,52.496447720711735,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,0.031661452035708575,-0.4568195063790496,1,independence,,fully_quadratized,3,0.9999999999999996,original_e4
0.964722378797174,equal_2q_budget_256,48.56652570748408,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,0.01913904158736979,-0.30644007726303885,2,cold,,fully_quadratized,3,0.9999999999999992,original_e4
0.9741644534089322,equal_2q_budget_256,47.190852366389755,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,0.03486877042470688,-0.25513145157717393,2,original_only,,fully_quadratized,3,0.9999999999999999,original_e4
0.9741644534089322,equal_2q_budget_256,47.190852366389755,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,0.03486877042470688,-0.25513145157717393,2,pair,,fully_quadratized,3,0.9999999999999999,original_e4
0.962627073045431,equal_2q_budget_256,43.99581227085096,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,0.029148424335716117,-0.4442190529110312,2,independence,,fully_quadratized,3,1.000000000000001,original_e4
0.0,equal_layer_p1,-1.6683497749331497,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,0.04270670424039715,-1.6683497749331497,1,cold,,selective,3,1.0000000000000002,original_e4
0.0,equal_layer_p1,-1.7373959904665401,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,0.07816490683302146,-1.7373959904665401,1,original_only,,selective,3,1.0000000000000002,original_e4
0.0,equal_layer_p2,-2.320828743089816,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,0.06733917913815853,-2.320828743089816,2,cold,,selective,3,0.9999999999999997,original_e4
0.0,equal_layer_p2,-2.28102457848518,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,0.09419602762492542,-2.28102457848518,2,original_only,,selective,3,1.0000000000000002,original_e4
0.0,equal_2q_budget_128,-1.207128458588252,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,0.02535226502958088,-1.207128458588252,1,cold,,selective,3,1.0000000000000002,original_e4
0.0,equal_2q_budget_128,-1.9263330061347215,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,0.09210597387617935,-1.9263330061347215,1,original_only,,selective,3,1.0000000000000002,original_e4
0.0,equal_2q_budget_256,-2.8083229263855167,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,0.10353503288905774,-2.8083229263855167,3,cold,,selective,3,0.9999999999999997,original_e4
0.0,equal_2q_budget_256,-2.073294263733517,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,0.09413170999577558,-2.073294263733517,3,original_only,,selective,3,1.0000000000000002,original_e4
0.0,equal_layer_p1,-1.5788470557332628,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,0.03717477291019874,-1.5788470557332628,1,cold,2026082711,matched_random_selective,3,0.9999999999999997,original_e4
0.0,equal_layer_p1,-2.117804056953687,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,0.08479593396305847,-2.117804056953687,1,original_only,2026082711,matched_random_selective,3,1.0000000000000009,original_e4
0.0,equal_layer_p2,-2.768979119817251,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,0.07216408773119382,-2.768979119817251,2,cold,2026082711,matched_random_selective,3,1.0,original_e4
