actual_2q_gates,budget,design_id,initial_depth_provenance,initial_p_reconstructed,instance_id,noise_level,random_rep_seed,realised_depth_provenance,realised_p,reduction,representation,restart_id,source_row,source_sha256
133,256,design_d9d110f4ea3bc74dd99f,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_high,,archived_p_column,1,0,selective,0,346,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
133,256,design_d9d110f4ea3bc74dd99f,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,noiseless,,archived_p_column,1,0,selective,1,347,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
133,256,design_d9d110f4ea3bc74dd99f,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_low,,archived_p_column,1,0,selective,1,348,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
133,256,design_d9d110f4ea3bc74dd99f,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_high,,archived_p_column,1,0,selective,1,349,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
133,256,design_d9d110f4ea3bc74dd99f,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,noiseless,,archived_p_column,1,0,selective,2,350,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
133,256,design_d9d110f4ea3bc74dd99f,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_low,,archived_p_column,1,0,selective,2,351,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
133,256,design_d9d110f4ea3bc74dd99f,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_high,,archived_p_column,1,0,selective,2,352,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
158,256,design_22418f096e50f79d6527,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,noiseless,2026082711,archived_p_column,1,0,matched_random_selective,0,353,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
158,256,design_22418f096e50f79d6527,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_low,2026082711,archived_p_column,1,0,matched_random_selective,0,354,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
158,256,design_22418f096e50f79d6527,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_high,2026082711,archived_p_column,1,0,matched_random_selective,0,355,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
158,256,design_22418f096e50f79d6527,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,noiseless,2026082711,archived_p_column,1,0,matched_random_selective,1,356,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
158,256,design_22418f096e50f79d6527,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_low,2026082711,archived_p_column,1,0,matched_random_selective,1,357,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
158,256,design_22418f096e50f79d6527,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_high,2026082711,archived_p_column,1,0,matched_random_selective,1,358,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
158,256,design_22418f096e50f79d6527,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,noiseless,2026082711,archived_p_column,1,0,matched_random_selective,2,359,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
158,256,design_22418f096e50f79d6527,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_low,2026082711,archived_p_column,1,0,matched_random_selective,2,360,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
158,256,design_22418f096e50f79d6527,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_high,2026082711,archived_p_column,1,0,matched_random_selective,2,361,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
163,256,design_6c6b61a5397f94acac44,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,noiseless,2026082712,archived_p_column,1,0,matched_random_selective,0,362,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
163,256,design_6c6b61a5397f94acac44,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_low,2026082712,archived_p_column,1,0,matched_random_selective,0,363,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
163,256,design_6c6b61a5397f94acac44,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_high,2026082712,archived_p_column,1,0,matched_random_selective,0,364,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
163,256,design_6c6b61a5397f94acac44,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,noiseless,2026082712,archived_p_column,1,0,matched_random_selective,1,365,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
163,256,design_6c6b61a5397f94acac44,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_low,2026082712,archived_p_column,1,0,matched_random_selective,1,366,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
163,256,design_6c6b61a5397f94acac44,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_high,2026082712,archived_p_column,1,0,matched_random_selective,1,367,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
163,256,design_6c6b61a5397f94acac44,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,noiseless,2026082712,archived_p_column,1,0,matched_random_selective,2,368,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
163,256,design_6c6b61a5397f94acac44,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_low,2026082712,archived_p_column,1,0,matched_random_selective,2,369,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
163,256,design_6c6b61a5397f94acac44,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_high,2026082712,archived_p_column,1,0,matched_random_selective,2,370,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
158,256,design_6737e2aa3a38bd755207,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,noiseless,2026082713,archived_p_column,1,0,matched_random_selective,0,371,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
158,256,design_6737e2aa3a38bd755207,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_low,2026082713,archived_p_column,1,0,matched_random_selective,0,372,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
158,256,design_6737e2aa3a38bd755207,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_high,2026082713,archived_p_column,1,0,matched_random_selective,0,373,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
158,256,design_6737e2aa3a38bd755207,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,noiseless,2026082713,archived_p_column,1,0,matched_random_selective,1,374,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
158,256,design_6737e2aa3a38bd755207,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_low,2026082713,archived_p_column,1,0,matched_random_selective,1,375,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
158,256,design_6737e2aa3a38bd755207,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_high,2026082713,archived_p_column,1,0,matched_random_selective,1,376,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
158,256,design_6737e2aa3a38bd755207,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,noiseless,2026082713,archived_p_column,1,0,matched_random_selective,2,377,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
158,256,design_6737e2aa3a38bd755207,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_low,2026082713,archived_p_column,1,0,matched_random_selective,2,378,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
158,256,design_6737e2aa3a38bd755207,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_high,2026082713,archived_p_column,1,0,matched_random_selective,2,379,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
160,256,design_7b26b4215551b3a39941,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,noiseless,2026082714,archived_p_column,1,0,matched_random_selective,0,380,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
160,256,design_7b26b4215551b3a39941,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_low,2026082714,archived_p_column,1,0,matched_random_selective,0,381,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
160,256,design_7b26b4215551b3a39941,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_high,2026082714,archived_p_column,1,0,matched_random_selective,0,382,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
160,256,design_7b26b4215551b3a39941,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,noiseless,2026082714,archived_p_column,1,0,matched_random_selective,1,383,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
160,256,design_7b26b4215551b3a39941,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_low,2026082714,archived_p_column,1,0,matched_random_selective,1,384,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
160,256,design_7b26b4215551b3a39941,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_high,2026082714,archived_p_column,1,0,matched_random_selective,1,385,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
160,256,design_7b26b4215551b3a39941,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,noiseless,2026082714,archived_p_column,1,0,matched_random_selective,2,386,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
160,256,design_7b26b4215551b3a39941,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_low,2026082714,archived_p_column,1,0,matched_random_selective,2,387,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
160,256,design_7b26b4215551b3a39941,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_high,2026082714,archived_p_column,1,0,matched_random_selective,2,388,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
162,256,design_bb69c89513caaaac614d,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,noiseless,2026082715,archived_p_column,1,0,matched_random_selective,0,389,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
162,256,design_bb69c89513caaaac614d,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_low,2026082715,archived_p_column,1,0,matched_random_selective,0,390,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
162,256,design_bb69c89513caaaac614d,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_high,2026082715,archived_p_column,1,0,matched_random_selective,0,391,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
162,256,design_bb69c89513caaaac614d,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,noiseless,2026082715,archived_p_column,1,0,matched_random_selective,1,392,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
162,256,design_bb69c89513caaaac614d,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_low,2026082715,archived_p_column,1,0,matched_random_selective,1,393,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
162,256,design_bb69c89513caaaac614d,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_high,2026082715,archived_p_column,1,0,matched_random_selective,1,394,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
162,256,design_bb69c89513caaaac614d,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,noiseless,2026082715,archived_p_column,1,0,matched_random_selective,2,395,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
162,256,design_bb69c89513caaaac614d,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_low,2026082715,archived_p_column,1,0,matched_random_selective,2,396,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
162,256,design_bb69c89513caaaac614d,floor(recorded_budget/recorded_per_layer_gates),1,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_high,2026082715,archived_p_column,1,0,matched_random_selective,2,397,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
233,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),6,inst_3a21a5de486b7fbdc0811f15d7ef512d6ac91340274b87abdd9b0057a6a0e294,noiseless,,archived_p_column,5,1,all_native,0,398,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
233,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),6,inst_3a21a5de486b7fbdc0811f15d7ef512d6ac91340274b87abdd9b0057a6a0e294,realistic_low,,archived_p_column,5,1,all_native,0,399,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
233,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),6,inst_3a21a5de486b7fbdc0811f15d7ef512d6ac91340274b87abdd9b0057a6a0e294,realistic_high,,archived_p_column,5,1,all_native,0,400,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
233,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),6,inst_3a21a5de486b7fbdc0811f15d7ef512d6ac91340274b87abdd9b0057a6a0e294,noiseless,,archived_p_column,5,1,all_native,1,401,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
233,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),6,inst_3a21a5de486b7fbdc0811f15d7ef512d6ac91340274b87abdd9b0057a6a0e294,realistic_low,,archived_p_column,5,1,all_native,1,402,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
233,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),6,inst_3a21a5de486b7fbdc0811f15d7ef512d6ac91340274b87abdd9b0057a6a0e294,realistic_high,,archived_p_column,5,1,all_native,1,403,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
233,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),6,inst_3a21a5de486b7fbdc0811f15d7ef512d6ac91340274b87abdd9b0057a6a0e294,noiseless,,archived_p_column,5,1,all_native,2,404,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
233,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),6,inst_3a21a5de486b7fbdc0811f15d7ef512d6ac91340274b87abdd9b0057a6a0e294,realistic_low,,archived_p_column,5,1,all_native,2,405,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
233,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),6,inst_3a21a5de486b7fbdc0811f15d7ef512d6ac91340274b87abdd9b0057a6a0e294,realistic_high,,archived_p_column,5,1,all_native,2,406,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
219,256,design_4c358cc26c3ddc066648,floor(recorded_budget/recorded_per_layer_gates),2,inst_3a21a5de486b7fbdc0811f15d7ef512d6ac91340274b87abdd9b0057a6a0e294,noiseless,,archived_p_column,2,0,fully_quadratized,0,407,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
219,256,design_4c358cc26c3ddc066648,floor(recorded_budget/recorded_per_layer_gates),2,inst_3a21a5de486b7fbdc0811f15d7ef512d6ac91340274b87abdd9b0057a6a0e294,realistic_low,,archived_p_column,2,0,fully_quadratized,0,408,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
219,256,design_4c358cc26c3ddc066648,floor(recorded_budget/recorded_per_layer_gates),2,inst_3a21a5de486b7fbdc0811f15d7ef512d6ac91340274b87abdd9b0057a6a0e294,realistic_high,,archived_p_column,2,0,fully_quadratized,0,409,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
219,256,design_4c358cc26c3ddc066648,floor(recorded_budget/recorded_per_layer_gates),2,inst_3a21a5de486b7fbdc0811f15d7ef512d6ac91340274b87abdd9b0057a6a0e294,noiseless,,archived_p_column,2,0,fully_quadratized,1,410,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
219,256,design_4c358cc26c3ddc066648,floor(recorded_budget/recorded_per_layer_gates),2,inst_3a21a5de486b7fbdc0811f15d7ef512d6ac91340274b87abdd9b0057a6a0e294,realistic_low,,archived_p_column,2,0,fully_quadratized,1,411,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
219,256,design_4c358cc26c3ddc066648,floor(recorded_budget/recorded_per_layer_gates),2,inst_3a21a5de486b7fbdc0811f15d7ef512d6ac91340274b87abdd9b0057a6a0e294,realistic_high,,archived_p_column,2,0,fully_quadratized,1,412,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
219,256,design_4c358cc26c3ddc066648,floor(recorded_budget/recorded_per_layer_gates),2,inst_3a21a5de486b7fbdc0811f15d7ef512d6ac91340274b87abdd9b0057a6a0e294,noiseless,,archived_p_column,2,0,fully_quadratized,2,413,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
219,256,design_4c358cc26c3ddc066648,floor(recorded_budget/recorded_per_layer_gates),2,inst_3a21a5de486b7fbdc0811f15d7ef512d6ac91340274b87abdd9b0057a6a0e294,realistic_low,,archived_p_column,2,0,fully_quadratized,2,414,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
219,256,design_4c358cc26c3ddc066648,floor(recorded_budget/recorded_per_layer_gates),2,inst_3a21a5de486b7fbdc0811f15d7ef512d6ac91340274b87abdd9b0057a6a0e294,realistic_high,,archived_p_column,2,0,fully_quadratized,2,415,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
