budget_key,ci95_high,ci95_low,ci_method,ci_status,ci_unit,contrast,depth_stratum,df,family,mean,metric,multiplicity,n_instances,representation,scope,sd,study,zero_depth_instance_count
equal_2q_budget_256,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_independence,all_scheduled,0,cubic_spin_glass,-1.1102230246251565e-15,statevector_norm,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_2q_budget_256,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_original_only,all_scheduled,0,cubic_spin_glass,-0.06493971925960329,original_objective_mean,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_2q_budget_256,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_original_only,all_scheduled,0,cubic_spin_glass,4.811608197387134,encoded_energy_mean,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_2q_budget_256,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_original_only,all_scheduled,0,cubic_spin_glass,-0.04254499805892973,optimum_hit_rate,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_2q_budget_256,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_original_only,all_scheduled,0,cubic_spin_glass,0.001679827182028859,auxiliary_inconsistency_rate,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_2q_budget_256,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_original_only,all_scheduled,0,cubic_spin_glass,-1.9984014443252818e-15,statevector_norm,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_2q_budget_256,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,independence_minus_cold,positive_depth_only,0,cubic_spin_glass,0.30716963321641555,original_objective_mean,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_2q_budget_256,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,independence_minus_cold,positive_depth_only,0,cubic_spin_glass,3.8263328228468865,encoded_energy_mean,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_2q_budget_256,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,independence_minus_cold,positive_depth_only,0,cubic_spin_glass,0.03748986403908369,optimum_hit_rate,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_2q_budget_256,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,independence_minus_cold,positive_depth_only,0,cubic_spin_glass,-0.011272913007994712,auxiliary_inconsistency_rate,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_2q_budget_256,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,independence_minus_cold,positive_depth_only,0,cubic_spin_glass,5.551115123125783e-16,statevector_norm,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_2q_budget_256,0.6812854939381763,0.11928476541003213,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,original_only_minus_cold,positive_depth_only,6,cubic_spin_glass,0.40028512967410423,original_objective_mean,unadjusted_exploratory,7,selective,all_designs_diagnostic,0.30383484464853605,original_e4,0
equal_2q_budget_256,0.7982599415484939,-0.39050661944562637,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,original_only_minus_cold,positive_depth_only,6,cubic_spin_glass,0.2038766610514338,encoded_energy_mean,unadjusted_exploratory,7,selective,all_designs_diagnostic,0.6426836924730698,original_e4,0
equal_2q_budget_256,0.03859660195591779,-0.030730898570786806,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,original_only_minus_cold,positive_depth_only,6,cubic_spin_glass,0.003932851692565491,optimum_hit_rate,unadjusted_exploratory,7,selective,all_designs_diagnostic,0.03748057481627932,original_e4,0
equal_2q_budget_256,0.004085821252442359,-0.00973346488630871,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,original_only_minus_cold,positive_depth_only,6,cubic_spin_glass,-0.002823821816933176,auxiliary_inconsistency_rate,unadjusted_exploratory,7,selective,all_designs_diagnostic,0.007471130274363745,original_e4,0
equal_2q_budget_256,1.6212419457329472e-15,-9.865036910416114e-17,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,original_only_minus_cold,positive_depth_only,6,cubic_spin_glass,7.61295788314393e-16,statevector_norm,unadjusted_exploratory,7,selective,all_designs_diagnostic,9.298265780888123e-16,original_e4,0
equal_2q_budget_256,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_cold,positive_depth_only,0,cubic_spin_glass,0.2247318138548381,original_objective_mean,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_2q_budget_256,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_cold,positive_depth_only,0,cubic_spin_glass,3.726420450142882,encoded_energy_mean,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_2q_budget_256,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_cold,positive_depth_only,0,cubic_spin_glass,0.028769033602476037,optimum_hit_rate,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_2q_budget_256,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_cold,positive_depth_only,0,cubic_spin_glass,-0.018086925536503373,auxiliary_inconsistency_rate,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_2q_budget_256,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_cold,positive_depth_only,0,cubic_spin_glass,-5.551115123125783e-16,statevector_norm,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_2q_budget_256,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_independence,positive_depth_only,0,cubic_spin_glass,-0.08243781936157746,original_objective_mean,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_2q_budget_256,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_independence,positive_depth_only,0,cubic_spin_glass,-0.09991237270400433,encoded_energy_mean,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_2q_budget_256,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_independence,positive_depth_only,0,cubic_spin_glass,-0.008720830436607659,optimum_hit_rate,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_2q_budget_256,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_independence,positive_depth_only,0,cubic_spin_glass,-0.006814012528508662,auxiliary_inconsistency_rate,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_2q_budget_256,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_independence,positive_depth_only,0,cubic_spin_glass,-1.1102230246251565e-15,statevector_norm,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_2q_budget_256,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_original_only,positive_depth_only,0,cubic_spin_glass,-0.06493971925960329,original_objective_mean,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_2q_budget_256,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_original_only,positive_depth_only,0,cubic_spin_glass,4.811608197387134,encoded_energy_mean,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_2q_budget_256,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_original_only,positive_depth_only,0,cubic_spin_glass,-0.04254499805892973,optimum_hit_rate,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_2q_budget_256,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_original_only,positive_depth_only,0,cubic_spin_glass,0.001679827182028859,auxiliary_inconsistency_rate,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_2q_budget_256,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_original_only,positive_depth_only,0,cubic_spin_glass,-1.9984014443252818e-15,statevector_norm,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,independence_minus_cold,all_scheduled,0,cubic_spin_glass,-0.6812674151821461,original_objective_mean,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,independence_minus_cold,all_scheduled,0,cubic_spin_glass,0.9602878248159001,encoded_energy_mean,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,independence_minus_cold,all_scheduled,0,cubic_spin_glass,0.09673193289327123,optimum_hit_rate,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,independence_minus_cold,all_scheduled,0,cubic_spin_glass,0.04618250258765211,auxiliary_inconsistency_rate,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,independence_minus_cold,all_scheduled,0,cubic_spin_glass,-5.551115123125783e-16,statevector_norm,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,0.9801167174753062,-0.5034285383155824,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,original_only_minus_cold,all_scheduled,6,cubic_spin_glass,0.2383440895798619,original_objective_mean,unadjusted_exploratory,7,selective,all_designs_diagnostic,0.8020501032139219,original_e4,0
equal_layer_p1,1.1353029783916264,-0.1847273751987572,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,original_only_minus_cold,all_scheduled,6,cubic_spin_glass,0.47528780159643463,encoded_energy_mean,unadjusted_exploratory,7,selective,all_designs_diagnostic,0.7136489279380023,original_e4,0
equal_layer_p1,0.05445238140845249,-0.026959385170269093,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,original_only_minus_cold,all_scheduled,6,cubic_spin_glass,0.013746498119091696,optimum_hit_rate,unadjusted_exploratory,7,selective,all_designs_diagnostic,0.04401369997471457,original_e4,0
equal_layer_p1,0.023873913865519306,-0.010021564344257841,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,original_only_minus_cold,all_scheduled,6,cubic_spin_glass,0.006926174760630732,auxiliary_inconsistency_rate,unadjusted_exploratory,7,selective,all_designs_diagnostic,0.018324935953601237,original_e4,0
equal_layer_p1,7.983892643104493e-16,-2.274174230746544e-16,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,original_only_minus_cold,all_scheduled,6,cubic_spin_glass,2.854859206178974e-16,statevector_norm,unadjusted_exploratory,7,selective,all_designs_diagnostic,5.545825826905028e-16,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_cold,all_scheduled,0,cubic_spin_glass,-0.6465180431141011,original_objective_mean,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_cold,all_scheduled,0,cubic_spin_glass,0.38160854256697974,encoded_energy_mean,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_cold,all_scheduled,0,cubic_spin_glass,0.085714240040767,optimum_hit_rate,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_cold,all_scheduled,0,cubic_spin_glass,0.03112414638884564,auxiliary_inconsistency_rate,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_cold,all_scheduled,0,cubic_spin_glass,-5.551115123125783e-16,statevector_norm,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_independence,all_scheduled,0,cubic_spin_glass,0.03474937206804496,original_objective_mean,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_independence,all_scheduled,0,cubic_spin_glass,-0.5786792822489204,encoded_energy_mean,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_independence,all_scheduled,0,cubic_spin_glass,-0.011017692852504216,optimum_hit_rate,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_independence,all_scheduled,0,cubic_spin_glass,-0.015058356198806466,auxiliary_inconsistency_rate,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_independence,all_scheduled,0,cubic_spin_glass,0.0,statevector_norm,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_original_only,all_scheduled,0,cubic_spin_glass,0.06832235973137846,original_objective_mean,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_original_only,all_scheduled,0,cubic_spin_glass,-0.5621570387035497,encoded_energy_mean,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_original_only,all_scheduled,0,cubic_spin_glass,-0.01628351056078038,optimum_hit_rate,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_original_only,all_scheduled,0,cubic_spin_glass,-0.017359076935569484,auxiliary_inconsistency_rate,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_original_only,all_scheduled,0,cubic_spin_glass,-5.551115123125783e-16,statevector_norm,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,independence_minus_cold,positive_depth_only,0,cubic_spin_glass,-0.6812674151821461,original_objective_mean,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,independence_minus_cold,positive_depth_only,0,cubic_spin_glass,0.9602878248159001,encoded_energy_mean,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,independence_minus_cold,positive_depth_only,0,cubic_spin_glass,0.09673193289327123,optimum_hit_rate,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,independence_minus_cold,positive_depth_only,0,cubic_spin_glass,0.04618250258765211,auxiliary_inconsistency_rate,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,independence_minus_cold,positive_depth_only,0,cubic_spin_glass,-5.551115123125783e-16,statevector_norm,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,0.9801167174753062,-0.5034285383155824,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,original_only_minus_cold,positive_depth_only,6,cubic_spin_glass,0.2383440895798619,original_objective_mean,unadjusted_exploratory,7,selective,all_designs_diagnostic,0.8020501032139219,original_e4,0
equal_layer_p1,1.1353029783916264,-0.1847273751987572,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,original_only_minus_cold,positive_depth_only,6,cubic_spin_glass,0.47528780159643463,encoded_energy_mean,unadjusted_exploratory,7,selective,all_designs_diagnostic,0.7136489279380023,original_e4,0
equal_layer_p1,0.05445238140845249,-0.026959385170269093,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,original_only_minus_cold,positive_depth_only,6,cubic_spin_glass,0.013746498119091696,optimum_hit_rate,unadjusted_exploratory,7,selective,all_designs_diagnostic,0.04401369997471457,original_e4,0
equal_layer_p1,0.023873913865519306,-0.010021564344257841,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,original_only_minus_cold,positive_depth_only,6,cubic_spin_glass,0.006926174760630732,auxiliary_inconsistency_rate,unadjusted_exploratory,7,selective,all_designs_diagnostic,0.018324935953601237,original_e4,0
equal_layer_p1,7.983892643104493e-16,-2.274174230746544e-16,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,original_only_minus_cold,positive_depth_only,6,cubic_spin_glass,2.854859206178974e-16,statevector_norm,unadjusted_exploratory,7,selective,all_designs_diagnostic,5.545825826905028e-16,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_cold,positive_depth_only,0,cubic_spin_glass,-0.6465180431141011,original_objective_mean,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_cold,positive_depth_only,0,cubic_spin_glass,0.38160854256697974,encoded_energy_mean,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_cold,positive_depth_only,0,cubic_spin_glass,0.085714240040767,optimum_hit_rate,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_cold,positive_depth_only,0,cubic_spin_glass,0.03112414638884564,auxiliary_inconsistency_rate,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_cold,positive_depth_only,0,cubic_spin_glass,-5.551115123125783e-16,statevector_norm,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_independence,positive_depth_only,0,cubic_spin_glass,0.03474937206804496,original_objective_mean,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_independence,positive_depth_only,0,cubic_spin_glass,-0.5786792822489204,encoded_energy_mean,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_independence,positive_depth_only,0,cubic_spin_glass,-0.011017692852504216,optimum_hit_rate,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_independence,positive_depth_only,0,cubic_spin_glass,-0.015058356198806466,auxiliary_inconsistency_rate,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_independence,positive_depth_only,0,cubic_spin_glass,0.0,statevector_norm,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_original_only,positive_depth_only,0,cubic_spin_glass,0.06832235973137846,original_objective_mean,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_original_only,positive_depth_only,0,cubic_spin_glass,-0.5621570387035497,encoded_energy_mean,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_original_only,positive_depth_only,0,cubic_spin_glass,-0.01628351056078038,optimum_hit_rate,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_original_only,positive_depth_only,0,cubic_spin_glass,-0.017359076935569484,auxiliary_inconsistency_rate,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p1,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_original_only,positive_depth_only,0,cubic_spin_glass,-5.551115123125783e-16,statevector_norm,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p2,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,independence_minus_cold,all_scheduled,0,cubic_spin_glass,0.16422320025243198,original_objective_mean,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p2,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,independence_minus_cold,all_scheduled,0,cubic_spin_glass,-0.7265042758969287,encoded_energy_mean,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p2,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,independence_minus_cold,all_scheduled,0,cubic_spin_glass,0.019177891809100137,optimum_hit_rate,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p2,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,independence_minus_cold,all_scheduled,0,cubic_spin_glass,-0.03506132210938928,auxiliary_inconsistency_rate,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p2,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,independence_minus_cold,all_scheduled,0,cubic_spin_glass,-2.220446049250313e-16,statevector_norm,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p2,0.46709373336496407,-0.25495355623640625,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,original_only_minus_cold,all_scheduled,6,cubic_spin_glass,0.10607008856427892,original_objective_mean,unadjusted_exploratory,7,selective,all_designs_diagnostic,0.39036092824912144,original_e4,0
equal_layer_p2,0.717882339918349,-0.3374513208765678,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,original_only_minus_cold,all_scheduled,6,cubic_spin_glass,0.1902155095208906,encoded_energy_mean,unadjusted_exploratory,7,selective,all_designs_diagnostic,0.5705457708564818,original_e4,0
equal_layer_p2,0.011407793272187675,-0.027653712161735837,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,original_only_minus_cold,all_scheduled,6,cubic_spin_glass,-0.008122959444774081,optimum_hit_rate,unadjusted_exploratory,7,selective,all_designs_diagnostic,0.0211178488439624,original_e4,0
equal_layer_p2,0.002684275493077214,-0.00639462659836822,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,original_only_minus_cold,all_scheduled,6,cubic_spin_glass,-0.0018551755526455033,auxiliary_inconsistency_rate,unadjusted_exploratory,7,selective,all_designs_diagnostic,0.004908333150666817,original_e4,0
equal_layer_p2,5.968512320110563e-16,-1.8448268000742673e-16,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,original_only_minus_cold,all_scheduled,6,cubic_spin_glass,2.061842760018148e-16,statevector_norm,unadjusted_exploratory,7,selective,all_designs_diagnostic,4.2241309615113825e-16,original_e4,0
equal_layer_p2,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_cold,all_scheduled,0,cubic_spin_glass,-0.10413937709310872,original_objective_mean,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p2,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_cold,all_scheduled,0,cubic_spin_glass,3.667331309711866,encoded_energy_mean,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p2,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_cold,all_scheduled,0,cubic_spin_glass,0.015727136634593852,optimum_hit_rate,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p2,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_cold,all_scheduled,0,cubic_spin_glass,-0.022335270929765505,auxiliary_inconsistency_rate,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p2,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_cold,all_scheduled,0,cubic_spin_glass,-2.220446049250313e-16,statevector_norm,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p2,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_independence,all_scheduled,0,cubic_spin_glass,-0.2683625773455407,original_objective_mean,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p2,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_independence,all_scheduled,0,cubic_spin_glass,4.3938355856087945,encoded_energy_mean,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p2,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_independence,all_scheduled,0,cubic_spin_glass,-0.0034507551745062842,optimum_hit_rate,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p2,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_independence,all_scheduled,0,cubic_spin_glass,0.012726051179623776,auxiliary_inconsistency_rate,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p2,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_independence,all_scheduled,0,cubic_spin_glass,0.0,statevector_norm,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p2,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_original_only,all_scheduled,0,cubic_spin_glass,-0.839618093812471,original_objective_mean,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p2,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_original_only,all_scheduled,0,cubic_spin_glass,2.3428346462962217,encoded_energy_mean,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p2,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,pair_minus_original_only,all_scheduled,0,cubic_spin_glass,0.04381236743692122,optimum_hit_rate,unadjusted_exploratory,1,selective,all_designs_diagnostic,,original_e4,0
