auxiliary_inconsistency_rate,encoded_energy_mean,family,instance_id,noise_level,optimum_hit_rate,original_objective_mean,representation
0.8748372395833334,77.20198567708333,cubic_spin_glass,inst_d961c906ab8eb747e49d8004739def871391f3aee44b8abd0fcfe0dcae8b9c8a,realistic_low,0.005289713541666667,-0.18212890625,fully_quadratized
0.7400553385416667,15.163460286458335,cubic_spin_glass,inst_d961c906ab8eb747e49d8004739def871391f3aee44b8abd0fcfe0dcae8b9c8a,noiseless,0.011083984375,-1.7560546875,matched_random_selective
0.7384440104166666,17.00302734375,cubic_spin_glass,inst_d961c906ab8eb747e49d8004739def871391f3aee44b8abd0fcfe0dcae8b9c8a,realistic_high,0.0053059895833333336,-0.32919921875,matched_random_selective
0.738427734375,15.941357421875,cubic_spin_glass,inst_d961c906ab8eb747e49d8004739def871391f3aee44b8abd0fcfe0dcae8b9c8a,realistic_low,0.007421875,-1.0236653645833331,matched_random_selective
0.75732421875,30.394856770833332,cubic_spin_glass,inst_d961c906ab8eb747e49d8004739def871391f3aee44b8abd0fcfe0dcae8b9c8a,noiseless,0.00341796875,-1.0149739583333333,selective
0.7469075520833334,32.763346354166664,cubic_spin_glass,inst_d961c906ab8eb747e49d8004739def871391f3aee44b8abd0fcfe0dcae8b9c8a,realistic_high,0.0034993489583333335,-0.2635091145833333,selective
0.7517903645833334,31.795166015625,cubic_spin_glass,inst_d961c906ab8eb747e49d8004739def871391f3aee44b8abd0fcfe0dcae8b9c8a,realistic_low,0.003662109375,-0.5568033854166666,selective
0.0,2.7139485677083335,max3sat,inst_1e4da500dce3d92221927deee513215ccf25427772bb75430a1f8eb8417f5465,noiseless,0.4736328125,2.7139485677083335,all_native
0.0,5.126057942708333,max3sat,inst_1e4da500dce3d92221927deee513215ccf25427772bb75430a1f8eb8417f5465,realistic_high,0.2647298177083333,5.126057942708333,all_native
0.0,4.55810546875,max3sat,inst_1e4da500dce3d92221927deee513215ccf25427772bb75430a1f8eb8417f5465,realistic_low,0.3103841145833333,4.55810546875,all_native
0.9464518229166666,28.450276692708332,max3sat,inst_1e4da500dce3d92221927deee513215ccf25427772bb75430a1f8eb8417f5465,noiseless,0.271240234375,4.513509114583333,fully_quadratized
0.9419759114583334,29.166422526041668,max3sat,inst_1e4da500dce3d92221927deee513215ccf25427772bb75430a1f8eb8417f5465,realistic_high,0.263671875,5.124918619791667,fully_quadratized
0.9432779947916666,28.783203125,max3sat,inst_1e4da500dce3d92221927deee513215ccf25427772bb75430a1f8eb8417f5465,realistic_low,0.271240234375,4.89306640625,fully_quadratized
0.7294759114583333,10.962809244791668,max3sat,inst_1e4da500dce3d92221927deee513215ccf25427772bb75430a1f8eb8417f5465,noiseless,0.359765625,3.8360026041666666,matched_random_selective
0.7525227864583333,12.192008463541665,max3sat,inst_1e4da500dce3d92221927deee513215ccf25427772bb75430a1f8eb8417f5465,realistic_high,0.2670572916666667,5.108186848958333,matched_random_selective
