study,family,instance_id,representation,budget_key,policy,random_rep_seed,p,restart_count,original_objective_mean,encoded_energy_mean,optimum_hit_rate,auxiliary_inconsistency_rate,statevector_norm
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,all_native,equal_2q_budget_256,original_only,,1,3,5.511271635495948,5.511271635495948,0.1543935119375527,0.0,1.0000000000000002
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,fully_quadratized,equal_layer_p1,cold,,1,3,7.158393076762205,27.25978947744545,0.09833917494681844,0.7335532991354355,0.9999999999999991
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,fully_quadratized,equal_layer_p1,original_only,,1,3,6.200618278990665,26.650849942791613,0.10858312654995468,0.7356171989543302,0.9999999999999996
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,fully_quadratized,equal_layer_p1,pair,,1,3,5.593156417953438,17.32413786638503,0.14790653104600615,0.5799426498003685,1.0000000000000002
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,fully_quadratized,equal_layer_p1,independence,,1,3,6.249121201209458,24.198476965904536,0.10570097354024859,0.667824539610333,1.0000000000000002
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,fully_quadratized,equal_layer_p2,cold,,2,3,7.641631795036843,29.15684610730173,0.1244033334409379,0.764160235548692,0.9999999999999996
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,fully_quadratized,equal_layer_p2,original_only,,2,3,7.3599459305619055,29.105338130928317,0.10303010375199469,0.754411755824152,1.0000000000000018
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,fully_quadratized,equal_layer_p2,pair,,2,3,6.890834489986102,24.605530597452596,0.10891269783163159,0.7027947419235737,1.0000000000000002
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,fully_quadratized,equal_layer_p2,independence,,2,3,7.141579753737788,28.638188245804486,0.11555086055761969,0.7597049001918372,0.9999999999999997
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,fully_quadratized,equal_2q_budget_128,cold,,1,3,6.915859406058977,25.32359032366848,0.13046201248916456,0.7238010662267724,0.9999999999999999
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,fully_quadratized,equal_2q_budget_128,original_only,,1,3,6.6927190673681425,27.44767056070451,0.11653047544425327,0.7367487699713351,1.0000000000000007
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,fully_quadratized,equal_2q_budget_128,pair,,1,3,6.115157754759369,19.26198018906991,0.12173610408355817,0.6027677569502227,0.9999999999999996
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,fully_quadratized,equal_2q_budget_128,independence,,1,3,5.563035126739282,19.592372239709672,0.136480238983723,0.6335216761371414,1.0
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,fully_quadratized,equal_2q_budget_256,cold,,2,3,6.612600645860927,24.316845999822732,0.11434682447983661,0.7254159896828045,0.9999999999999997
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,fully_quadratized,equal_2q_budget_256,original_only,,2,3,6.678636045459563,28.88015049893566,0.12119100193840415,0.742808735578739,1.0000000000000007
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,fully_quadratized,equal_2q_budget_256,pair,,2,3,6.023439790682821,21.22054622546659,0.14272507654114822,0.6499292440991616,1.0
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,fully_quadratized,equal_2q_budget_256,independence,,2,3,6.579153614295706,28.568679031380753,0.12834170059460343,0.7499502489087456,0.9999999999999994
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,selective,equal_layer_p1,cold,,1,3,7.706416624127715,25.29553044740634,0.13369296173135678,0.759129668453606,1.0000000000000007
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,selective,equal_layer_p1,original_only,,1,3,7.259470759629104,23.598037998613137,0.12967410927816758,0.724643034665298,1.0000000000000009
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,selective,equal_layer_p1,pair,,1,3,6.757505819664092,19.70017244842875,0.12166697630683981,0.6544280472199131,1.0000000000000002
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,selective,equal_layer_p1,independence,,1,3,6.979302635828461,25.720794359886444,0.12878905549460204,0.7491429502267545,1.0
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,selective,equal_layer_p2,cold,,2,3,7.227022992987057,24.62527138311646,0.11675907053059813,0.76953029653788,0.9999999999999994
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,selective,equal_layer_p2,original_only,,2,3,6.71023262926384,25.063493188528174,0.10636963696445534,0.7731694818333469,1.0000000000000007
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,selective,equal_layer_p2,pair,,2,3,6.430738777724614,18.4364747470034,0.12832885279258743,0.6264019805943839,0.9999999999999997
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,selective,equal_layer_p2,independence,,2,3,6.494611909209536,22.660643087959613,0.1299073710805434,0.7443278250756292,1.0000000000000002
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,selective,equal_2q_budget_128,cold,,1,3,7.608541194658933,25.484260345640333,0.10890448933345688,0.7667109634572741,1.0000000000000002
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,selective,equal_2q_budget_128,original_only,,1,3,6.811116614906947,24.388189029418147,0.1123930268287409,0.7707514536065099,1.0000000000000002
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,selective,equal_2q_budget_128,pair,,1,3,6.63193287962105,18.26735475091388,0.10857364487209865,0.6057159542684928,1.0000000000000002
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,selective,equal_2q_budget_128,independence,,1,3,6.838693172997645,19.57033951417937,0.10940913888439606,0.6387770917098136,0.9999999999999994
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,selective,equal_2q_budget_256,cold,,2,3,7.656126183534976,24.144530562686978,0.11874839137355046,0.746300363527229,1.0000000000000007
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,selective,equal_2q_budget_256,original_only,,2,3,7.104332125440416,23.58296446608432,0.09844522181769515,0.7533428063020562,1.0000000000000016
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,selective,equal_2q_budget_256,pair,,2,3,6.570924060954318,17.87021313606056,0.12670113387444135,0.6294861146805708,1.0000000000000002
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,selective,equal_2q_budget_256,independence,,2,3,6.393377572608021,15.91997454822561,0.1082826698123898,0.5069529968438434,0.9999999999999991
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_layer_p1,cold,2026082711,1,3,7.681878226720851,14.004870296696007,0.12795804333256167,0.767803077797057,1.0000000000000002
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_layer_p1,original_only,2026082711,1,3,6.950114340405537,16.62160983663271,0.11322453177356077,0.8083121856668,1.0000000000000002
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_layer_p1,pair,2026082711,1,3,6.46391655662782,9.523635063497599,0.1466202389110227,0.4420771670299357,1.0000000000000002
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_layer_p1,independence,2026082711,1,3,6.505918205891086,9.451111468700953,0.13224395644506118,0.5450208317822335,1.0000000000000002
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_layer_p2,cold,2026082711,2,3,6.485562967256999,11.93554456489781,0.15900433189252164,0.6548217492271627,0.9999999999999988
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_layer_p2,original_only,2026082711,2,3,6.529213037441313,15.694592638458436,0.1515271704734828,0.8355690839557196,0.9999999999999991
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_layer_p2,pair,2026082711,2,3,6.337928463512738,10.794783778529583,0.17659723849458886,0.5541389414643776,1.0000000000000002
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_layer_p2,independence,2026082711,2,3,6.571789373447531,10.693668620782708,0.16729046945860138,0.6344216293059985,1.0
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_128,cold,2026082711,0,3,8.625,15.75,0.078125,0.75,1.0
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_128,original_only,2026082711,0,3,7.725000000000005,16.76250000000001,0.07882812500000001,0.7500000000000014,1.0
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_128,pair,2026082711,0,3,7.725000000000002,9.607500000000002,0.07882812500000001,0.32756250000000037,1.0000000000000004
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_128,independence,2026082711,0,3,7.725000000000002,9.660000000000005,0.07882812500000003,0.40546874999999954,1.0000000000000002
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_256,cold,2026082711,1,3,6.442547935209961,13.92264857722329,0.14942116834548225,0.721812626977278,0.9999999999999996
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_256,original_only,2026082711,1,3,5.625937936601267,13.941573990966743,0.15907767913178214,0.7301231305049422,1.0000000000000002
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_256,pair,2026082711,1,3,5.453551351519131,7.93618897761181,0.18297841592827258,0.3568997479180956,1.0000000000000002
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_256,independence,2026082711,1,3,5.557157629436401,7.6853232728817344,0.18627778646527812,0.4299778413945581,1.0000000000000002
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_layer_p1,cold,2026082712,1,3,7.294508305608699,19.288821148824596,0.12788788603167178,0.7396395720275878,1.0
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_layer_p1,original_only,2026082712,1,3,6.73564165724332,19.1764706076786,0.13498225520012053,0.7749047818266955,1.0000000000000007
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_layer_p1,pair,2026082712,1,3,6.164630707007753,12.726229872189066,0.11280245303574642,0.5245200860342369,1.0000000000000007
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_layer_p1,independence,2026082712,1,3,5.815954435172979,15.222463058848213,0.14100545741975304,0.5886004729132078,1.0
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_layer_p2,cold,2026082712,2,3,7.216594959912122,22.363034310766206,0.13811688733294736,0.8293244001366661,1.000000000000001
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_layer_p2,original_only,2026082712,2,3,6.685352057601983,19.461466768694617,0.1495775713383248,0.7643844663429977,1.0000000000000004
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_layer_p2,pair,2026082712,2,3,5.915211937881076,13.937572960414306,0.08225044086980907,0.5711936245482842,1.000000000000001
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_layer_p2,independence,2026082712,2,3,6.711118019873143,19.84736335716899,0.1250724200523212,0.7653870489104811,1.0000000000000004
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_128,cold,2026082712,1,3,7.975818478239432,20.767760867450534,0.07544531074600784,0.7580085081576732,1.0000000000000002
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_128,original_only,2026082712,1,3,6.491884944640707,18.820299882555307,0.11492453215820254,0.7732476753008365,1.000000000000001
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_128,pair,2026082712,1,3,6.6164151593099305,13.331188499498941,0.0862294151493987,0.518743387163678,1.0
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_128,independence,2026082712,1,3,6.490489857431569,15.959484988223489,0.11109102716421117,0.6705501055178219,1.0000000000000002
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_256,cold,2026082712,2,3,7.392927190147373,19.07574186708349,0.08130346719821667,0.7514903725287582,0.9999999999999994
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_256,original_only,2026082712,2,3,6.43523227339564,19.490181974518098,0.1139731019192808,0.8167240358582101,1.0000000000000002
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_256,pair,2026082712,2,3,6.404844823181441,13.973048439723678,0.07234653169190738,0.5186047253336674,1.0000000000000009
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_256,independence,2026082712,2,3,5.488264545463753,15.148393334959607,0.15892302979705555,0.6169910868281749,1.0000000000000002
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_layer_p1,cold,2026082713,1,3,7.883556297607577,15.429656386959223,0.10712714571936587,0.7524611245782249,1.0000000000000002
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_layer_p1,original_only,2026082713,1,3,6.853391001643793,14.73335003302954,0.13584138484132327,0.7545820097818399,1.0000000000000007
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_layer_p1,pair,2026082713,1,3,6.94330884725947,12.439075918337926,0.12827625232378873,0.6403322671352899,1.0000000000000009
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_layer_p1,independence,2026082713,1,3,6.477126043222383,9.931890077582443,0.12198977156132466,0.5336659226683428,0.9999999999999997
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_layer_p2,cold,2026082713,2,3,5.947303492563499,9.965715015796514,0.14153932647700637,0.6551729559145014,1.000000000000001
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_layer_p2,original_only,2026082713,2,3,4.410948783893736,6.564700789480898,0.21224878030276365,0.4981317223535083,1.0000000000000002
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_layer_p2,pair,2026082713,2,3,5.335208964646114,8.75158745634647,0.20898973361150067,0.509104209495154,1.0000000000000007
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_layer_p2,independence,2026082713,2,3,5.0984192796877,7.821744281873446,0.16353512008026413,0.4552856757919738,1.0000000000000007
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_128,cold,2026082713,0,3,8.625,14.625,0.078125,0.75,1.0
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_128,original_only,2026082713,0,3,7.725000000000005,14.287500000000003,0.07882812500000001,0.7500000000000014,1.0
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_128,pair,2026082713,0,3,7.725000000000002,11.542500000000002,0.07882812500000005,0.53625,1.0000000000000007
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_128,independence,2026082713,0,3,7.725000000000002,10.015000000000008,0.07882812500000003,0.4024999999999996,1.0000000000000002
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_256,cold,2026082713,1,3,6.562322609188406,10.970747509820336,0.13145845371326464,0.6336378374040313,0.9999999999999994
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_256,original_only,2026082713,1,3,5.022880150558794,9.491716362668475,0.19785082910149998,0.6089768181349524,0.9999999999999997
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_256,pair,2026082713,1,3,5.717218042977393,8.807026958562178,0.13221527468438185,0.47048333952806803,1.0000000000000009
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_256,independence,2026082713,1,3,5.640799419801678,7.754991034336165,0.12895880505400423,0.3760099419542775,0.9999999999999999
